customerID,Contract,InternetService,PaymentMethod,tenure,tenure_band,MonthlyCharges,TotalCharges,addon_count,churned,churn_probability,decile
9348-YVOMK,Month-to-month,DSL,Credit card (automatic),4,0-6m,44.8,176.2,0,0,0.3790468431973109,4
8104-OSKWT,Month-to-month,Fiber optic,Electronic check,12,12-24m,79.8,1001.2,1,0,0.6098315606529654,2
4521-YEEHE,Month-to-month,Fiber optic,Electronic check,18,12-24m,88.85,1594.75,2,0,0.6255013416506701,2
4090-KPJIP,Month-to-month,Fiber optic,Electronic check,3,0-6m,74.95,212.4,0,0,0.7522206171704722,1
3786-WOVKF,One year,Fiber optic,Bank transfer (automatic),72,72m+,106.85,7677.4,4,0,0.10371549643077527,7
4503-BDXBD,Month-to-month,Fiber optic,Electronic check,11,6-12m,74.95,815.5,1,1,0.5302098264350285,3
6086-ESGRL,Month-to-month,Fiber optic,Credit card (automatic),1,0-6m,80.15,80.15,1,1,0.5906944382509345,2
2592-HODOV,One year,No,Credit card (automatic),13,12-24m,19.3,259.65,0,0,0.06432243720108374,7
3886-CERTZ,One year,Fiber optic,Electronic check,72,72m+,109.25,8109.8,5,1,0.1313371705274283,6
7995-ZHHNZ,One year,DSL,Credit card (automatic),42,24-48m,56.1,2386.85,1,0,0.04700932992754539,8
3824-RHKVR,Month-to-month,No,Credit card (automatic),17,12-24m,19.7,340.35,0,0,0.10780522981635943,7
5816-SCGFC,Month-to-month,DSL,Mailed check,7,6-12m,51.3,419.35,1,0,0.37109215429882836,4
5989-AXPUC,Two year,Fiber optic,Mailed check,68,48-72m,118.6,7990.05,6,0,0.026576276725275662,9
4979-HPRFL,Two year,No,Bank transfer (automatic),56,48-72m,24.15,1402.25,0,0,0.009323036377232655,10
8590-OHDIW,One year,No,Mailed check,38,24-48m,20.3,749.35,0,0,0.02207089992464188,9
8015-IHCGW,Two year,Fiber optic,Electronic check,72,72m+,115.5,8425.15,6,0,0.0465148346610087,8
2332-TODQS,One year,No,Credit card (automatic),48,48-72m,25.05,1171.5,0,0,0.02699374779308895,9
9278-VZKCD,Month-to-month,Fiber optic,Electronic check,52,48-72m,109.1,5647.95,5,0,0.4265467937065722,3
8008-OTEZX,One year,No,Mailed check,35,24-48m,19.65,708.8,0,0,0.02473437330484954,9
2773-OVBPK,Two year,Fiber optic,Bank transfer (automatic),67,48-72m,111.3,7567.2,5,0,0.05752216655364884,8
5999-LCXAO,Month-to-month,DSL,Mailed check,1,0-6m,29.9,29.9,1,0,0.3432398138087083,4
5206-XZZQI,Month-to-month,Fiber optic,Mailed check,53,48-72m,80.6,4348.1,2,0,0.14687424612307168,6
4803-LBYPN,Month-to-month,No,Mailed check,34,24-48m,20.8,635.9,0,0,0.049246200999036406,8
5759-RCVCB,Month-to-month,DSL,Credit card (automatic),3,0-6m,35.2,108.95,1,1,0.4951717030375994,3
6372-RFVNS,Month-to-month,Fiber optic,Electronic check,1,0-6m,78.8,78.8,1,1,0.6918382579437496,1
2139-FQHLM,Month-to-month,Fiber optic,Mailed check,19,12-24m,89.95,1682.4,3,0,0.36119980819135783,4
8261-GWDBQ,Two year,Fiber optic,Bank transfer (automatic),60,48-72m,116.05,6925.9,6,0,0.06278372724946994,7
1093-YSWCA,Two year,No,Credit card (automatic),11,6-12m,19.55,223.15,0,0,0.03894517557536671,8
8938-UMKPI,Month-to-month,Fiber optic,Electronic check,47,24-48m,106.4,5127.95,4,1,0.5100386224753036,3
0991-BRRFB,Month-to-month,DSL,Electronic check,18,12-24m,49.4,874.8,1,1,0.22235345178686355,5
3882-IYOIJ,Two year,Fiber optic,Credit card (automatic),60,48-72m,115.25,6758.45,6,0,0.03324187115194993,8
8749-TZYEC,Two year,No,Credit card (automatic),72,72m+,24.8,1874.3,0,0,0.0063617096693712035,10
1755-FZQEC,One year,No,Mailed check,39,24-48m,19.9,791.15,0,0,0.02676304176252164,9
3115-JPJDD,One year,Fiber optic,Credit card (automatic),59,48-72m,81.25,4639.45,2,0,0.06427055640851784,7
5600-KTXFM,Month-to-month,Fiber optic,Mailed check,2,0-6m,69.95,143.9,0,0,0.4620095466440356,3
3871-IKPYH,Month-to-month,Fiber optic,Electronic check,1,0-6m,69.1,69.1,0,1,0.6857451492172988,1
6319-IEJWJ,Month-to-month,Fiber optic,Electronic check,20,12-24m,90.2,1776.55,2,1,0.6403513907836174,2
9025-AOMKI,Month-to-month,Fiber optic,Bank transfer (automatic),6,6-12m,93.55,536.4,2,1,0.7616385230528998,1
6339-TBELP,Two year,Fiber optic,Credit card (automatic),71,48-72m,86.4,6172.0,2,0,0.035429955852337644,8
7964-YESJC,Month-to-month,DSL,Mailed check,24,24-48m,66.3,1559.45,3,0,0.1374935358778255,6
6173-GOLSU,Month-to-month,Fiber optic,Credit card (automatic),67,48-72m,94.65,6079.0,2,0,0.3200065882143544,4
5275-SQEIZ,Month-to-month,Fiber optic,Mailed check,1,0-6m,80.85,80.85,1,1,0.6612649155678555,2
7716-YTYHG,One year,Fiber optic,Mailed check,48,48-72m,82.05,4029.95,1,1,0.18816366281315586,5
9938-ZREHM,One year,DSL,Mailed check,37,24-48m,72.1,2658.4,3,0,0.06131010345282074,8
7950-XWOVN,Month-to-month,DSL,Mailed check,11,6-12m,34.7,383.55,2,0,0.32630473376697233,4
4390-KYULV,Month-to-month,No,Credit card (automatic),3,0-6m,20.55,51.15,0,1,0.1990913984644407,5
4647-MUZON,Month-to-month,Fiber optic,Credit card (automatic),18,12-24m,95.95,1745.5,3,0,0.5831681995434537,2
9702-AIUJO,One year,DSL,Bank transfer (automatic),50,48-72m,44.8,2230.85,0,0,0.04771862333895169,8
8849-PRIQJ,One year,Fiber optic,Electronic check,67,48-72m,109.4,7281.6,5,0,0.10435783180449458,7
8851-RAGOV,Month-to-month,DSL,Mailed check,25,24-48m,71.05,1837.7,4,0,0.1303128494480913,6
1304-NECVQ,Month-to-month,Fiber optic,Electronic check,2,0-6m,78.55,149.55,1,1,0.7975677998506229,1
5396-IZEPB,Month-to-month,No,Credit card (automatic),9,6-12m,19.7,180.7,0,0,0.1365565892981076,6
1729-VLAZJ,One year,DSL,Mailed check,10,6-12m,40.25,411.45,3,0,0.09467800312350823,7
8285-ABVLB,Two year,No,Credit card (automatic),70,48-72m,19.85,1328.35,0,0,0.005100380506728949,10
0701-TJSEF,Month-to-month,DSL,Bank transfer (automatic),9,6-12m,68.25,576.95,4,0,0.24056318997455717,5
5712-VBOXD,Month-to-month,No,Credit card (automatic),4,0-6m,20.15,68.45,0,0,0.2073651305781597,5
6629-LADHQ,Month-to-month,DSL,Mailed check,2,0-6m,50.95,123.05,1,0,0.23295263512339143,5
8945-GRKHX,Month-to-month,Fiber optic,Electronic check,1,0-6m,78.65,78.65,1,1,0.6615645793302941,2
1559-DTODC,Month-to-month,DSL,Bank transfer (automatic),19,12-24m,25.15,468.35,0,0,0.3669347641871154,4
4797-MIWUM,Month-to-month,No,Bank transfer (automatic),7,6-12m,20.25,174.7,0,0,0.15601328414938073,6
6959-UWKHF,Month-to-month,DSL,Electronic check,1,0-6m,42.9,42.9,0,1,0.516725188507752,3
8720-RQSBJ,Month-to-month,DSL,Electronic check,1,0-6m,44.0,44.0,0,0,0.47766719115069867,3
4537-CIBHB,One year,No,Mailed check,9,6-12m,20.25,172.35,0,0,0.056560040426607706,8
3815-SLMEF,Month-to-month,DSL,Mailed check,3,0-6m,34.25,139.35,2,1,0.25782135138162354,5
5154-VEKBL,Month-to-month,DSL,Mailed check,9,6-12m,58.5,539.85,5,1,0.32963290983177385,4
4324-AHJKS,Month-to-month,DSL,Credit card (automatic),5,0-6m,55.8,300.4,2,0,0.21666871134049812,5
4355-CVPVS,One year,Fiber optic,Bank transfer (automatic),56,48-72m,88.9,4968.0,2,0,0.10976041664848013,7
4495-LHSSK,Month-to-month,DSL,Mailed check,18,12-24m,57.65,992.7,1,0,0.16392497969596115,6
5655-JSMZM,Month-to-month,Fiber optic,Electronic check,49,48-72m,96.2,4718.25,2,1,0.5751981849141549,2
5915-ANOEI,Two year,DSL,Mailed check,70,48-72m,79.15,5536.5,5,0,0.009245090907590063,10
9861-PDSZP,Two year,Fiber optic,Credit card (automatic),72,72m+,108.05,7806.6,5,0,0.0579503202667668,8
4505-EXZHB,Month-to-month,Fiber optic,Electronic check,6,6-12m,74.4,434.1,1,1,0.6414633454757462,2
7225-CBZPL,Month-to-month,Fiber optic,Electronic check,17,12-24m,94.8,1563.9,2,0,0.7922531546662833,1
6704-UTUKK,Month-to-month,DSL,Electronic check,29,24-48m,45.9,1332.4,2,0,0.503819990171287,3
4587-VVTOX,Month-to-month,Fiber optic,Electronic check,6,6-12m,105.3,545.2,4,1,0.7975718928153591,1
2019-HDCZY,Two year,Fiber optic,Electronic check,63,48-72m,102.6,6296.75,3,0,0.10337981073483002,7
4652-NNHNY,Month-to-month,Fiber optic,Bank transfer (automatic),16,12-24m,73.85,1284.2,0,1,0.5470078365543297,2
8788-DOXSU,One year,DSL,Bank transfer (automatic),59,48-72m,61.35,3645.5,2,0,0.052471498230484144,8
7404-JLKQG,Month-to-month,DSL,Electronic check,3,0-6m,57.55,161.45,2,0,0.4878870053954938,3
7421-ZLUPA,Month-to-month,DSL,Mailed check,8,6-12m,29.25,226.95,1,0,0.43928426690756434,3
8972-HJWNV,Month-to-month,Fiber optic,Electronic check,7,6-12m,84.55,646.85,1,1,0.7971498099522949,1
3274-NSDWE,Two year,No,Credit card (automatic),68,48-72m,19.6,1441.65,0,0,0.0059115662901346264,10
2632-IVXVF,Two year,Fiber optic,Credit card (automatic),68,48-72m,111.75,7511.3,5,0,0.026868858375906024,9
3692-JHONH,One year,Fiber optic,Electronic check,52,48-72m,106.5,5621.85,4,0,0.3323507263622644,4
8915-NNTRC,Two year,Fiber optic,Credit card (automatic),72,72m+,107.7,7919.8,5,0,0.034120050694396206,8
5914-GXMDA,One year,No,Mailed check,32,24-48m,19.3,593.2,0,0,0.03171793133426448,9
7463-IFMQU,Two year,No,Bank transfer (automatic),72,72m+,20.05,1423.65,0,0,0.0046423957490764264,10
2920-RNCEZ,Month-to-month,Fiber optic,Credit card (automatic),1,0-6m,69.95,69.95,0,0,0.5632305436002385,2
2541-YGPKE,One year,DSL,Credit card (automatic),42,24-48m,63.7,2763.35,3,0,0.029282030454831003,9
8515-OCTJS,Two year,No,Credit card (automatic),25,24-48m,24.75,692.1,0,1,0.03250152833454809,9
5382-TEMLV,Month-to-month,DSL,Bank transfer (automatic),45,24-48m,50.9,2298.55,1,0,0.09222129269612349,7
3441-CGZJH,One year,DSL,Credit card (automatic),43,24-48m,60.4,2640.55,5,0,0.07895092796075141,7
9592-ERDKV,One year,DSL,Mailed check,37,24-48m,79.25,2911.8,4,0,0.09178793588821138,7
2860-RANUS,Month-to-month,Fiber optic,Credit card (automatic),20,12-24m,85.8,1727.5,1,1,0.6370046001465174,2
5261-QSHQM,Month-to-month,DSL,Electronic check,4,0-6m,24.45,86.6,0,1,0.6016329517164379,2
4778-IZARL,Two year,Fiber optic,Credit card (automatic),63,48-72m,110.1,6705.7,6,0,0.03685015305617692,8
0432-CAJZV,Month-to-month,Fiber optic,Mailed check,3,0-6m,90.7,237.65,2,0,0.6391794536695805,2
7008-LZVOZ,Two year,No,Credit card (automatic),66,48-72m,25.3,1672.35,0,0,0.00936096493024481,10
8868-WOZGU,Month-to-month,Fiber optic,Electronic check,28,24-48m,105.7,2979.5,4,1,0.6673821553455086,2
1200-TUZHR,Month-to-month,Fiber optic,Electronic check,8,6-12m,85.2,695.75,1,0,0.74045133013321,1
9365-CSLBQ,Two year,No,Mailed check,71,48-72m,24.35,1654.6,0,0,0.006030516781062058,10
1334-FJSVR,Month-to-month,DSL,Electronic check,1,0-6m,24.25,24.25,0,1,0.6266916575899101,2
5884-FBCTL,Two year,No,Bank transfer (automatic),72,72m+,25.1,1857.85,0,0,0.005339774768314088,10
7130-CTCUS,Month-to-month,DSL,Bank transfer (automatic),16,12-24m,54.55,825.1,2,0,0.2273606804981411,5
6242-FEGFD,Two year,Fiber optic,Mailed check,66,48-72m,96.6,6424.25,4,0,0.017302745297434825,9
7625-XCQRH,Month-to-month,Fiber optic,Electronic check,11,6-12m,76.5,837.95,0,1,0.690792937217981,1
6194-HBGQN,One year,DSL,Credit card (automatic),51,48-72m,81.15,4126.2,5,0,0.045401213831110634,8
7634-WSWDB,Month-to-month,DSL,Electronic check,8,6-12m,38.5,330.8,2,0,0.5078268519565171,3
6986-IXNDM,Month-to-month,Fiber optic,Electronic check,14,12-24m,92.9,1337.45,2,0,0.7180882117865605,1
1731-TVIUK,Month-to-month,Fiber optic,Electronic check,4,0-6m,93.5,362.2,3,1,0.7131692174373206,1
2987-BJXIK,Two year,DSL,Mailed check,70,48-72m,84.7,5991.05,5,0,0.017741791484906254,9
9769-TSBZE,Two year,DSL,Electronic check,70,48-72m,66.0,4891.5,3,0,0.009571300699497092,10
0406-BPDVR,One year,Fiber optic,Credit card (automatic),54,48-72m,101.5,5373.1,3,1,0.2395049896101232,5
0618-XWMSS,Month-to-month,Fiber optic,Bank transfer (automatic),28,24-48m,74.9,2068.55,1,1,0.27587918172793924,4
1395-WSWXR,Two year,No,Mailed check,24,24-48m,20.75,487.05,0,0,0.02414507448910376,9
6023-GSSXW,Two year,DSL,Credit card (automatic),69,48-72m,61.45,4131.2,2,0,0.019117853926632695,9
6752-APNJL,Month-to-month,DSL,Mailed check,42,24-48m,54.5,2301.15,2,0,0.056782633579573555,8
5276-KQWHG,Month-to-month,Fiber optic,Electronic check,2,0-6m,69.6,131.65,0,1,0.7465929985333337,1
0420-HLGXF,Month-to-month,Fiber optic,Electronic check,39,24-48m,99.75,4036.0,3,0,0.6573560406307014,2
7446-KQISO,Two year,Fiber optic,Bank transfer (automatic),45,24-48m,109.75,4900.65,5,0,0.10292817932540615,7
9823-EALYC,Two year,DSL,Bank transfer (automatic),72,72m+,80.85,5727.45,5,0,0.010163063883656698,10
0582-AVCLN,Two year,No,Mailed check,38,24-48m,20.3,743.05,0,0,0.015376873432744464,9
5803-NQJZO,Two year,DSL,Bank transfer (automatic),72,72m+,67.8,4804.65,4,0,0.009275792972481007,10
2565-JSLRY,Month-to-month,No,Mailed check,1,0-6m,24.05,24.05,0,1,0.27849636845997033,4
2607-DHDAK,Two year,No,Credit card (automatic),72,72m+,19.8,1414.65,0,0,0.005824054323041539,10
1073-XXCZD,Two year,No,Bank transfer (automatic),55,48-72m,25.7,1443.65,0,0,0.010736870100181312,10
0743-HRVFF,One year,DSL,Electronic check,51,48-72m,56.15,2898.95,4,0,0.12285434527801492,6
4006-HKYHO,Two year,DSL,Bank transfer (automatic),63,48-72m,86.7,5309.5,6,0,0.01596117928799509,9
3727-JEZTU,Month-to-month,No,Mailed check,1,0-6m,20.4,20.4,0,0,0.16535896969102534,6
8143-ETQTI,Two year,No,Mailed check,23,12-24m,19.65,451.55,0,0,0.028900797434028683,9
6689-KXGBO,Month-to-month,DSL,Electronic check,1,0-6m,50.55,50.55,1,1,0.3943229212908832,3
9667-TKTVZ,Month-to-month,DSL,Mailed check,2,0-6m,54.35,117.05,1,0,0.374987313420571,4
3657-COGMW,Month-to-month,Fiber optic,Credit card (automatic),52,48-72m,108.1,5839.3,5,0,0.2776236721826187,4
8570-KLJYJ,One year,DSL,Mailed check,36,24-48m,54.45,1893.5,1,0,0.06184237628663308,8
7754-IXRMC,Month-to-month,DSL,Mailed check,1,0-6m,45.35,45.35,0,0,0.3145669131858916,4
9473-CBZOP,One year,DSL,Mailed check,28,24-48m,59.0,1654.45,2,0,0.07853876560324358,7
2969-WGHQO,One year,DSL,Electronic check,7,6-12m,69.45,477.05,4,0,0.16665099767823868,6
6615-NGGZJ,Month-to-month,Fiber optic,Electronic check,14,12-24m,100.55,1415.55,3,1,0.7674799780368711,1
4334-HOWRP,Two year,DSL,Credit card (automatic),72,72m+,64.95,4546.0,6,0,0.02332531018971247,9
4255-DDUOU,Month-to-month,No,Mailed check,1,0-6m,20.5,20.5,0,1,0.18289104660483274,5
5863-OOKCL,Month-to-month,No,Mailed check,10,6-12m,18.85,163.2,0,0,0.13190658936170027,6
1686-STUHN,One year,No,Bank transfer (automatic),42,24-48m,19.8,849.9,0,0,0.024420483522652445,9
1329-VHWNP,Month-to-month,DSL,Bank transfer (automatic),7,6-12m,25.05,189.95,0,0,0.38102990823741006,4
2984-MIIZL,Month-to-month,Fiber optic,Bank transfer (automatic),4,0-6m,74.8,321.9,1,1,0.5824909603433266,2
0266-GMEAO,Two year,Fiber optic,Credit card (automatic),72,72m+,114.3,8058.55,6,0,0.03214112326335899,9
5590-YRFJT,Month-to-month,DSL,Electronic check,20,12-24m,24.45,482.8,0,1,0.44988479476406057,3
5574-NXZIU,Two year,Fiber optic,Credit card (automatic),63,48-72m,109.2,7049.75,6,0,0.028959512187140445,9
0019-GFNTW,Two year,DSL,Bank transfer (automatic),56,48-72m,45.05,2560.1,4,0,0.01389053613276489,10
4256-ZWTZI,Month-to-month,DSL,Mailed check,5,0-6m,51.0,286.8,1,0,0.25227159887427936,5
8309-PPCED,Two year,Fiber optic,Bank transfer (automatic),72,72m+,110.45,7982.5,5,0,0.050020283219792315,8
4098-NAUKP,Month-to-month,Fiber optic,Electronic check,68,48-72m,84.65,5683.6,2,0,0.23439256605977793,5
5196-WPYOW,One year,DSL,Mailed check,67,48-72m,60.05,3994.05,3,0,0.008752267442521066,10
4608-LCIMN,Month-to-month,DSL,Bank transfer (automatic),8,6-12m,44.65,369.15,0,0,0.22891092430965013,5
1485-YDHMM,Month-to-month,Fiber optic,Bank transfer (automatic),52,48-72m,93.25,4631.7,3,0,0.20493653291921604,5
4054-CUMIA,Month-to-month,No,Mailed check,18,12-24m,20.25,401.95,0,0,0.11276350783399951,7
0603-TPMIB,Two year,No,Mailed check,59,48-72m,25.45,1534.05,0,0,0.008139934004453887,10
2525-GVKQU,Two year,No,Mailed check,60,48-72m,20.6,1093.0,0,0,0.007341337422176064,10
8161-QYMTT,Month-to-month,Fiber optic,Electronic check,7,6-12m,94.1,701.3,2,0,0.825025290251625,1
9581-GVBXT,One year,DSL,Mailed check,59,48-72m,34.8,1980.3,2,0,0.027899628071709006,9
5862-BRIXZ,Two year,DSL,Bank transfer (automatic),46,24-48m,60.75,2893.4,5,0,0.04941971304392299,8
5404-GGUKR,Month-to-month,DSL,Electronic check,5,0-6m,51.35,262.3,1,0,0.4409887193516601,3
3308-JSGML,Two year,DSL,Credit card (automatic),59,48-72m,64.05,3886.85,5,0,0.03521782430932768,8
2126-GSEGL,Two year,DSL,Bank transfer (automatic),70,48-72m,84.8,5917.55,5,0,0.02335964885499783,9
3677-TNKIO,Month-to-month,Fiber optic,Credit card (automatic),14,12-24m,71.0,914.0,0,1,0.5032568244467625,3
0440-QEXBZ,Month-to-month,DSL,Mailed check,44,24-48m,50.15,2139.1,0,0,0.16987629046539027,6
2434-EEVDB,Two year,Fiber optic,Credit card (automatic),64,48-72m,94.6,5948.7,3,0,0.057569189372807236,8
6762-QVYJO,Two year,DSL,Mailed check,58,48-72m,59.75,3624.35,5,0,0.01967939043639676,9
6199-IWKGC,One year,Fiber optic,Electronic check,46,24-48m,100.25,4753.85,3,0,0.2574714520536147,5
2675-DHUTR,Month-to-month,Fiber optic,Electronic check,58,48-72m,98.9,5780.7,3,0,0.47372419781293706,3
8152-VETUR,Two year,Fiber optic,Credit card (automatic),72,72m+,97.7,6869.7,3,0,0.07762085168259118,7
9667-EQRXU,Month-to-month,DSL,Electronic check,30,24-48m,40.3,1172.95,2,1,0.5056418560118607,3
7446-YPODE,Month-to-month,DSL,Bank transfer (automatic),11,6-12m,60.25,662.95,2,0,0.2583555579591537,5
9522-BNTHX,Month-to-month,DSL,Electronic check,34,24-48m,56.25,1765.95,4,0,0.5051938009845545,3
4676-WLUHT,Two year,DSL,Bank transfer (automatic),54,48-72m,46.2,2431.95,3,0,0.02656294254850483,9
3329-WDIOK,Month-to-month,DSL,Electronic check,3,0-6m,50.6,155.35,3,1,0.7081401931397311,1
7980-MHFLQ,Two year,No,Mailed check,72,72m+,24.9,1859.2,0,0,0.00534148534692533,10
2873-ZLIWT,Month-to-month,Fiber optic,Electronic check,40,24-48m,84.85,3303.05,2,1,0.32442794038582606,4
3415-TAILE,Month-to-month,DSL,Mailed check,2,0-6m,65.7,134.35,2,1,0.38031704114953746,4
0757-WCUUZ,Two year,DSL,Credit card (automatic),54,48-72m,63.35,3409.1,2,0,0.02933202692956713,9
1629-DQQVB,Month-to-month,DSL,Bank transfer (automatic),14,12-24m,50.1,709.5,1,0,0.17216072259776907,6
1915-IOFGU,Month-to-month,Fiber optic,Electronic check,1,0-6m,70.5,70.5,0,1,0.6295259484392788,2
3045-XETSH,Month-to-month,Fiber optic,Electronic check,10,6-12m,94.85,953.45,3,1,0.7330329070738071,1
0374-AACSZ,Month-to-month,DSL,Electronic check,1,0-6m,50.15,50.15,1,0,0.33221999427520643,4
7239-HZZCX,Month-to-month,No,Mailed check,1,0-6m,19.75,19.75,0,1,0.1675403942751864,6
4872-VXRIL,One year,DSL,Bank transfer (automatic),56,48-72m,64.65,3665.55,3,0,0.029612028371834936,9
9140-CZQZZ,Two year,DSL,Bank transfer (automatic),68,48-72m,79.6,5515.8,5,0,0.013507398604379679,10
3423-HHXAO,One year,No,Mailed check,14,12-24m,19.5,272.0,0,0,0.06796631245001931,7
9938-TKDGL,Two year,Fiber optic,Electronic check,68,48-72m,99.55,6668.0,4,0,0.045564592396133224,8
0531-ZZJWQ,Month-to-month,Fiber optic,Electronic check,55,48-72m,74.0,4052.4,0,0,0.3834461213883973,4
6537-QLGEX,Month-to-month,DSL,Electronic check,16,12-24m,38.9,664.4,2,0,0.49240524642553596,3
2688-BHGOG,Month-to-month,Fiber optic,Electronic check,9,6-12m,79.55,718.55,1,0,0.7480088940994275,1
7683-CBDKJ,Month-to-month,DSL,Electronic check,14,12-24m,65.45,937.6,3,1,0.3117516331583893,4
0946-CLJTI,Month-to-month,Fiber optic,Electronic check,58,48-72m,98.7,5812.6,3,1,0.49064709444991644,3
3160-TYXLT,Month-to-month,DSL,Bank transfer (automatic),53,48-72m,46.3,2546.85,3,0,0.1271825118646352,6
1325-USMEC,Two year,Fiber optic,Credit card (automatic),70,48-72m,99.35,6944.5,4,0,0.044051520182990855,8
0916-QOFDP,Month-to-month,Fiber optic,Electronic check,14,12-24m,95.8,1346.3,2,0,0.7805441060270103,1
0628-CNQRM,One year,DSL,Bank transfer (automatic),22,12-24m,67.5,1544.05,4,1,0.08106415657656159,7
5606-AMZBO,Month-to-month,Fiber optic,Credit card (automatic),10,6-12m,78.15,765.15,1,0,0.5162723233958059,3
6199-IPCAO,Two year,No,Mailed check,29,24-48m,26.1,692.55,0,0,0.021686527615958556,9
7665-TOALD,Month-to-month,Fiber optic,Electronic check,1,0-6m,69.6,69.6,0,1,0.7105210240109009,1
0112-QWPNC,One year,DSL,Electronic check,49,48-72m,84.35,4059.35,5,1,0.06821237957685913,7
0324-BRPCJ,Month-to-month,Fiber optic,Electronic check,68,48-72m,100.2,6851.65,3,1,0.3838811069179749,4
2777-PHDEI,Month-to-month,Fiber optic,Electronic check,1,0-6m,78.05,78.05,1,1,0.7113482134131289,1
5640-CAXOA,One year,DSL,Credit card (automatic),30,24-48m,40.35,1187.05,2,0,0.15171191103400397,6
2235-EZAIK,Two year,DSL,Credit card (automatic),72,72m+,79.2,5401.9,5,0,0.008871980523340853,10
3847-BAERP,Month-to-month,No,Mailed check,10,6-12m,20.9,247.0,0,0,0.16968934133837166,6
1196-AMORA,Month-to-month,Fiber optic,Electronic check,7,6-12m,73.6,520.0,0,1,0.6598440537277387,2
4282-YMKNA,Month-to-month,Fiber optic,Electronic check,9,6-12m,74.75,706.6,0,1,0.7137060105009594,1
1453-RZFON,Month-to-month,DSL,Mailed check,1,0-6m,49.9,49.9,1,0,0.21769681359504578,5
8263-OKETD,Month-to-month,DSL,Credit card (automatic),20,12-24m,68.9,1370.35,3,0,0.2843627084400742,4
0670-KDOMA,Month-to-month,No,Mailed check,1,0-6m,20.25,20.25,0,0,0.21937837653541656,5
2476-YGEFM,Month-to-month,Fiber optic,Credit card (automatic),29,24-48m,76.0,2215.25,0,0,0.4493416548518357,3
8687-BAFGU,Month-to-month,Fiber optic,Electronic check,1,0-6m,74.0,74.0,1,0,0.5522097544182119,2
0641-EVBOJ,Month-to-month,Fiber optic,Mailed check,3,0-6m,82.3,214.4,2,0,0.4020801678341564,3
0829-XXPLX,Month-to-month,Fiber optic,Bank transfer (automatic),20,12-24m,89.4,1871.15,3,0,0.4383501794715973,3
9974-JFBHQ,Month-to-month,Fiber optic,Credit card (automatic),64,48-72m,99.15,6171.2,4,0,0.15981601260000466,6
5356-RHIPP,Month-to-month,No,Mailed check,1,0-6m,20.2,20.2,0,1,0.21958556665846976,5
6624-JDRDS,Month-to-month,DSL,Bank transfer (automatic),6,6-12m,29.45,161.45,1,0,0.3096578421733563,4
0608-JDVEC,Two year,No,Electronic check,50,48-72m,19.8,1013.2,0,0,0.014985540992682489,9
9780-FKVVF,Month-to-month,DSL,Bank transfer (automatic),6,6-12m,59.15,336.7,2,0,0.33392883092711056,4
1919-RTPQD,Month-to-month,DSL,Electronic check,7,6-12m,44.75,333.65,0,0,0.32143066670056497,4
